Molecule ChEMBL ID,Standard Type,Standard_Value,Standard Units,canon_smiles
CHEMBL3650606,Ki,0.068,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCN5CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccccc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650614,Ki,0.18100000000000002,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCCC6)CC5)c([N+](=O)[O-])c4)c(Oc4ccccc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650642,Ki,0.12,nM,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cc(F)cc(F)c3Cl)cc2[N+](=O)[O-])CC1
CHEMBL4064581,Ki,1300.0,nM,COc1ccc(-c2ccc(Cn3cc(C(=O)NC(Cc4ccccc4)C(=O)NS(=O)(=O)c4ccccc4)c4ccccc43)cc2)cc1
CHEMBL3948837,Ki,0.01,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCC(N6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3946197,Ki,0.01,nM,CC1(C)CC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCO5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)CO1
CHEMBL3903355,Ki,0.127,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(NC5CCC(N6CCOCC6)CC5)c(C#N)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3898008,Ki,0.01,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6F)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3899140,Ki,0.01,nM,CN1CCOC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])C1
CHEMBL3971470,Ki,0.035,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCc5ccoc5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3958966,Ki,0.01,nM,CN1CCC(F)(COc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2Cl)CC1
CHEMBL3954322,Ki,0.01,nM,CC1CN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CCN1CC1=C(c2ccc(Cl)cc2)CC(C)(C)CC1
CHEMBL3949077,Ki,0.19,nM,COCCOc1ncc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)cc2Oc2cnc3[nH]ccc3c2)cc1Cl
CHEMBL3931179,Ki,0.01,nM,CN(C)CC(=O)N1CCC(COc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2Cl)CC1
CHEMBL3954669,Ki,0.01,nM,COC(=O)N1CCOC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])C1
CHEMBL3934843,Ki,0.01,nM,O=C(NS(=O)(=O)c1ccc(OCC2(F)CCOCC2)c(Cl)c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CCC4(CCN(C5COC5)CC4)C3)CC2)cc1Oc1cnc2[nH]ccc2c1
CHEMBL3920467,Ki,0.03,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5CCC(N(C6CC6)C6COC6)CC5)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3976152,Ki,0.01,nM,O=C(NS(=O)(=O)c1cnc(OCC2(F)CCN(C3COC3)CC2)c(Cl)c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CC3)CC4)CC2)cc1Oc1cnc2[nH]ccc2c1
CHEMBL2442251,IC50,3.3,nM,CCC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(=O)O)NC(=O)C(N)CCC(=O)O)C(=O)NCC(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCSC)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)O
CHEMBL4533409,Inhibition,29.0,%,CCc1sc2ncnc(NC(C)C(=O)O)c2c1-c1ccc2ccccc2c1
CHEMBL3629666,Ki,50000.0,nM,CC(C)C(NC(=O)C(Cc1ccccc1)N1C(=O)NC(Cc2ccc(-c3ccc(Cl)cc3)cc2)C1=O)C(=O)O
CHEMBL3629655,Ki,50000.0,nM,Cc1ccc(S(=O)(=O)NC(=O)C(Cc2ccccc2)N2C(=O)NC(Cc3ccc(-c4ccc(Cl)cc4)cc3)C2=O)cc1
CHEMBL3629654,Ki,19000.0,nM,O=C(NS(=O)(=O)c1ccccc1)C(Cc1ccccc1)N1C(=O)NC(Cc2ccc(-c3ccc(Cl)cc3)cc2)C1=O
CHEMBL3628070,Ki,7600.0,nM,Cc1cccc(C)c1N1C(=O)C(=Cc2ccc(OCC(=O)Nc3ccc(C(=O)O)cc3)cc2)SC1=S
CHEMBL3085438,Kd,80000.0,nM,CN(C)CCCC(O)(c1ccccc1)c1ccc(Cl)cc1
CHEMBL1270714,Ki,5000.0,nM,CN(C)CCCC(O)(c1ccccc1)c1cccc(OCCc2cccc(-c3ccc(C(=O)O)cc3)c2)c1
CHEMBL3401825,Ki,80.0,nM,O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(Cc1c[nH]c2ccccc12)N1C(=O)C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)SC1=S
CHEMBL3401819,Ki,900.0,nM,O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(Cc1ccc(Br)cc1)N1C(=O)C(=Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)SC1=S
CHEMBL3401816,Ki,710.0,nM,O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(Cc1ccc(Br)cc1)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)cc3)cc2)SC1=S
CHEMBL3401802,Ki,470.0,nM,O=C(NS(=O)(=O)c1ccccc1)C(Cc1c[nH]c2ccccc12)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)cc3)cc2)SC1=S
CHEMBL3401801,Ki,470.0,nM,O=C(NS(=O)(=O)c1ccccc1)C(Cc1ccc(Br)cc1)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)cc3)cc2)SC1=S
CHEMBL3265295,Ki,7850.0,nM,O=C(O)CSc1cc(NS(=O)(=O)c2cccc(-c3ccccc3)c2)c2ccccc2c1O
CHEMBL2170850,Ki,3.8,nM,Cc1c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(NC(CCN6CCCCC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL2063897,IC50,4.1,nM,CCc1c(-c2ccc(Cl)cc2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(NC(CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(C(=O)O)n1C
CHEMBL2063896,Ki,0.6,nM,CN(C)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5c(-c6ccc(Cl)cc6)cn(C)c5C(=O)O)c4)CC3)cc2)cc1[N+](=O)[O-]
CHEMBL2031001,IC50,140.0,nM,CCCCN(CCCC)c1nccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccc(I)cc4c3)cc2C(=O)N2CCc3ccccc3C2)n1
CHEMBL2031009,IC50,9.0,nM,CCCN(CCC)c1ncc(Cl)c(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(Cl)c4c3)cc2C(=O)N2Cc3ccccc3CC2CO)n1
CHEMBL2031029,IC50,14.0,nM,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3CC2CN2CCOCC2)c(C)c1Cl
CHEMBL3417409,Ki,33900.0,nM,CC1=NN(c2cc(O)cc(-c3ccc(N(C)C)cc3)c2)C(=O)C1=NNc1ccc2ccccc2c1
CHEMBL3401804,Ki,450.0,nM,O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(Cc1ccccc1)N1C(=O)C(=Cc2ccc(-c3ccccc3)cc2)SC1=S
CHEMBL3897737,Ki,0.165,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cc(F)c(OCC5(F)CCOCC5)c(F)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3918764,Ki,750.0,nM,Cc1ccc(-c2ccc(OC3CC(C(=O)NC(Cc4ccc(OCc5ccc([N+](=O)[O-])cc5)cc4)C(=O)NS(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)N(C(=O)OC(C)(C)C)C3)cc2)cc1
CHEMBL3910087,Ki,0.01,nM,CC1(C)CC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)CO1
CHEMBL3914735,Ki,0.01,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5COCCO5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3981616,Ki,0.498,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cc(F)c(NCC5CCOCC5)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3976783,Ki,0.013999999999999999,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3938700,Ki,0.233,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5(N6CCOCC6)CCCCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3892616,Ki,0.01,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CNCCO5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL4565306,IC50,4940.0,nM,O=C(CCCCC(=O)NCCN1C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc(c23)C1=O)NCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
CHEMBL3342193,Ki,0.14,nM,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(CCCCOc3ccc(-n4ncc5cncnc54)cc3)s1)CC2
CHEMBL3342195,Ki,240.0,nM,CN(C)CCCNc1ncnc2c1cnn2-c1ccc(OCCCc2sc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)cc1
CHEMBL3342332,IC50,382.0,nM,CN(C)CC#Cc1ccc(OCCCc2sc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)c(F)c1
CHEMBL4474764,IC50,1300.0,nM,C#CCN(C)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(-c3ccc(F)cc3)c(S(=O)(=O)F)c2)cc1S(=O)(=O)C(F)(F)F
CHEMBL443684,IC50,2.0,nM,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC(CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
CHEMBL3650597,Ki,0.12300000000000001,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccccc4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3654155,Ki,0.13699999999999998,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc(Cl)c(=N)n(COP(=O)(O)O)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3701321,IC50,60.4,nM,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2ccc(CNC(=O)NCc3ccccc3)cc2C(=O)N2Cc3ccccc3CC2C)n1C
CHEMBL3701384,IC50,3.6,nM,Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(c2)CCN3C)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3CC2CN2CCOCC2)n1C
CHEMBL3701331,IC50,5.9,nM,Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4CC2CN2CCOCC2)OCO3)n1C
CHEMBL3650559,Ki,450.52,nM,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)cc1)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1Oc1cccc([N+](=O)[O-])c1
CHEMBL3650594,Ki,0.032,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cccc(F)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650600,Ki,0.214,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccc(F)cc4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650609,Ki,0.107,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCN5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cccc(F)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650629,Ki,0.759,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCN5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cccc(Cl)c4F)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3650638,Ki,0.031,nM,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)OC5)CC4)cc3Oc3cccc(I)c3)cc2[N+](=O)[O-])CC1
CHEMBL3650654,Ki,0.175,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cccc(F)c4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL3639528,Ki,0.081,nM,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cc4cc[nH]c4c(F)c3F)cc2[N+](=O)[O-])CC1
CHEMBL3653982,Ki,14.86,nM,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(OCc4csc(N)n4)c3)CC2)=C(c2ccc(Cl)cc2)C1
CHEMBL2170837,Ki,1.2,nM,CCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(NC(CCN6CCC(O)CC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1
CHEMBL2170853,Ki,569.0,nM,Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccccc5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL2171003,IC50,977.0,nM,Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5cccc(F)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL2171005,IC50,255.0,nM,Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5cccc(Br)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL2170852,IC50,117.0,nM,Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5cccc([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL2171009,IC50,1908.0,nM,Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5cccc(C(C)(C)C)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL4637044,Ki,23000.0,nM,CC(C)=CCCC1=CCC(C(=O)O)C(c2ccccc2)C1
CHEMBL2159737,Ki,1.0,nM,Cc1c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(NC(CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL2170850,IC50,15.6,nM,Cc1c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(NC(CCN6CCCCC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL2171010,IC50,763.0,nM,Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5cccc(OC(F)(F)F)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL595134,Ki,310.0,nM,N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13
CHEMBL2322021,IC50,32.0,nM,CN(C)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nc(Cl)nc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F
CHEMBL3401811,Ki,800.0,nM,O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(Cc1ccccc1)N1C(=O)C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)SC1=S
CHEMBL3401795,Ki,2400.0,nM,CC(C(=O)NS(=O)(=O)c1ccccc1)N1C(=O)C(=Cc2ccc(-c3ccccc3)cc2)SC1=S
CHEMBL4552126,IC50,4520.0,nM,COC(=O)CCNC1=C(C#N)C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc1c23
CHEMBL1269077,Ki,1450.0,nM,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCCc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(CCCc3ccccc3)c2C1=O
CHEMBL1269072,Ki,150.0,nM,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(=O)Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(C(=O)Cc3ccccc3)c2C1=O
CHEMBL1270819,Ki,20000.0,nM,CN(C)CCCC(O)(c1ccccc1)c1cccc(OCc2cccc(-c3ccc(C(=O)O)cc3)c2)c1
CHEMBL1271021,Ki,3400.0,nM,CN(C)CCCC(O)(c1ccccc1)c1cccc(CCOc2ccc(-c3ccc(C(=O)O)cc3)cc2)c1
CHEMBL1271230,Ki,5800.0,nM,CN(C)CCCC(O)(c1ccccc1)c1ccc(OCc2cccc(-c3ccc(C(=O)O)cc3)c2)cc1
CHEMBL1271231,Ki,8000.0,nM,CN(C)CCCC(O)(c1ccccc1)c1ccc(OCCc2cccc(-c3ccc(C(=O)O)cc3)c2)cc1
CHEMBL1271331,Ki,83000.0,nM,CN(C)CCCC(O)(c1ccccc1)c1ccc(OCc2ccc(-c3ccc(C(=O)O)cc3)cc2)cc1
CHEMBL1269507,Ki,40.0,nM,CC(C)(C)c1ccc(C(O)(CCN2CCCC2)c2ccc(Cl)c(CCOc3ccc(-c4ccc(C(=O)O)cc4)cc3)c2)cc1
CHEMBL2170843,Ki,658.0,nM,Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5cccc(S(C)(=O)=O)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL2170844,IC50,828.0,nM,CCS(=O)(=O)c1cccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5c(C(=O)NCCCN6CCN(C)CC6)c(C)n(C)c5-c5ccc(Cl)cc5)c4)CC3)cc2)c1
CHEMBL4514111,Ki,24000.0,nM,CCc1sc2ncnc(NC(Cc3ccccc3)C(=O)O)c2c1-c1cccc(Oc2ccc(F)cc2)c1
CHEMBL4515659,Ki,29000.0,nM,CCc1sc2ncnc(NC(Cc3ccccc3)C(=O)O)c2c1-c1cccc(Cl)c1C
CHEMBL4436725,Inhibition,70.0,%,CCc1sc2ncnc(NC(Cc3ccccc3)C(=O)O)c2c1-c1cccc2[nH]ccc12
CHEMBL4547333,Inhibition,20.0,%,CCc1sc2ncnc(NC(C)C(=O)O)c2c1-c1ccccc1OCc1ccccc1
CHEMBL4445807,Ki,1300.0,nM,CCCOc1ccc(CC(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)C(=O)NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1
CHEMBL2170848,Ki,1.7,nM,Cc1c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(NC(CCN6CCC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL2170848,IC50,7.5,nM,Cc1c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(NC(CCN6CCC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C
CHEMBL3931799,IC50,2.0,nM,N#CC(c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NC(CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1
CHEMBL3936310,IC50,1195.0,nM,N#CC(c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NC(CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1
CHEMBL2322029,IC50,740.0,nM,O=S(=O)(Nc1ncnc2c1CN(C1CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC1)C2)c1ccc(NC(CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1
CHEMBL2322025,IC50,8500.0,nM,CN(C)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nn(C)c3nc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ncc23)cc1[N+](=O)[O-]
CHEMBL2322023,IC50,4000.0,nM,O=[N+]([O-])c1cc(S(=O)(=O)Nc2cccc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)ccc1NC(CCN1CCOCC1)CSc1ccccc1
CHEMBL3342194,Ki,150.0,nM,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(CCCOc3ccc(-n4cccn4)cc3)s1)CC2
CHEMBL2063882,IC50,8.7,nM,CN(C)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(c4cccc(-c5c(-c6ccc(Cl)cc6)cn(CCC(O)CO)c5C(=O)NCCCN5CCN(C)CC5)c4)CC3)cc2)cc1[N+](=O)[O-]
CHEMBL2159739,IC50,2.0,nM,CCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(NC(CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1
CHEMBL2159740,IC50,1.4,nM,Cc1c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(NC(CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C(C)C
CHEMBL2031014,IC50,110.0,nM,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4cccc(OCCN5CCOCC5)c4c3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl
CHEMBL2031026,IC50,37.0,nM,CCCCN(CCCC)C(=O)c1nn(-c2ccc(C(=O)NS(=O)(=O)c3ccc4ccccc4c3)cc2C(=O)N2Cc3ccccc3CC2COCCN(C)C)c(C)c1Cl
CHEMBL4244090,Ki,450.0,nM,Cc1ccc(CC(=O)NC(Cc2ccc(OCc3ccc(-c4ccccc4)cc3)cc2)C(=O)NS(=O)(=O)c2ccc(NCCCc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL4239370,Ki,570.0,nM,O=C(NC(Cc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1ccc2ccccc2c1
